generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
26,0.9971960503749254,0.00280394962507473,0.9999999999663657,0.02411074364525629,0.9999999999663657,0.02411074364525629,StrategyAddTreeWithAdd,StrategyReplaceBranch,26,26,((((9)+(2))0(((8)-(1))0(0)))*((x)*((4)*((x)*(6))))),((((1)0((x)+(5)))0(((x)*(2))-((3)*(2))))*((5)+((9)*((8)*(7))))),10000*x*x*x,2
27,0.9986401784099272,0.0013598215900727114,0.9999999999161384,0.019889869896804076,0.9999999999161384,0.019889869896804076,StrategyAddTreeWithAdd,StrategyReplaceBranch,27,27,(((1)0((0)0(0)))*(((3)-(x))*(((5)+(4))*(x)))),(((x)+(5))*((x)-(3))),10000*x*x*x,2
28,0.9987591496841447,0.001240850315855369,0.9999999998962157,0.01887562529612187,0.9999999998962157,0.01887562529612187,StrategyAddToLeaf,StrategyReplaceBranch,28,28,(((1)0(((x)-(6))0((0)+(3))))*((x)*((x)*((6)-(6))))),((((5)+(((x)+(0))+(8)))0(((3)*(x))+((7)+(8))))0((8)+(5))),10000*x*x*x,2
29,0.9997006271567321,0.00029937284326790034,0.9999999999429587,0.003340177274235027,0.9999999999429587,0.003340177274235027,StrategyAddTreeWithSub,StrategyReplaceBranch,29,29,(((1)0((2)0((((x)*((4)+(0)))-(9))-(2))))*((x)*((x)*(x)))),((4)-((x)*(6))),10000*x*x*x,2
30,0.9999821942880449,0.000017805711955069717,0.9999999999563826,0.00016680741203490835,0.9999999999563826,0.00016680741203490835,StrategyMutateTerminal,StrategyReplaceBranch,30,30,(((((7)+(7))-(4))0((0)0(0)))*((((x)*(2))+(1))*((x)*(x)))),((((x)*(2))0((0)*((8)*(5))))-(((2)*(8))+((0)+((4)+(2))))),10000*x*x*x,2
31,0.9987927334041845,0.001207266595815592,0.9999999999062862,0.019999739747944997,0.9999999999062862,0.019999739747944997,StrategyAddToLeaf,StrategyAddRandomSubTreeX,31,31,((((4)-(9))0((0)0(0)))*(((x)-(2))*(((3)+(2))*(x)))),((((x)+(0))+((1)+((2)0((x)*(5)))))*((5)-(((8)+(4))*(((8)*(3))*(x))))),10000*x*x*x,2
32,0.9978671164681935,0.0021328835318065154,0.9999999999698564,0.026756433195708338,0.9999999999698564,0.026756433195708338,StrategyMutateTerminal,StrategyReplaceBranch,32,32,((((1)-(x))0((0)0(7)))*((x)*((x)*(((9)+(5))+(x))))),(((0)-(1))*((5)+(((x)*((x)*(1)))-((0)+(8))))),10000*x*x*x,2
33,0.998732953743526,0.001267046256473881,0.9999999999396926,0.03326373741302956,0.9999999999396926,0.03326373741302956,StrategyMutateTerminal,StrategyReplaceBranch,33,33,(((1)0((0)0((x)-(5))))*((x)*((((9)+(0))+(6))*(x)))),((((7)+(4))0((7)*(4)))*((6)-((((1)*((x)+(x)))+(7))*((x)+(3))))),10000*x*x*x,2
34,0.9979309033912626,0.002069096608737267,0.9999999998592983,0.02673006025046816,0.9999999998592983,0.02673006025046816,StrategySkip,StrategyAddTreeWithMult,34,34,(((1)0((0)0(0)))*((x)*(((((1)+(9))-(8))-(4))*(2)))),(((x)*(8))*((x)*((4)-(((x)-(3))*(x))))),10000*x*x*x,2
35,0.9983623330069936,0.0016376669930063092,0.9999999999395316,0.026816426772684716,0.9999999999395316,0.026816426772684716,StrategyAddTreeWithSub,StrategyAddTreeWithMult,35,35,((((x)+(9))0((0)0((x)*(3))))*((2)*((x)*((4)-(3))))),(((x)+(1))*(8)),10000*x*x*x,2
36,0.9992196683821516,0.0007803316178482974,0.9999999999465233,0.016666740149993732,0.9999999999465233,0.016666740149993732,StrategyAddTreeWithAdd,StrategyReplaceBranch,36,36,(((4)0((((4)+(7))-(5))0(0)))*(((5)+(2))*((x)*(x)))),((2)+((x)+(4))),10000*x*x*x,2
37,0.9974839459271406,0.0025160540728593533,0.9999999999429654,0.026667331410756476,0.9999999999429654,0.026667331410756476,StrategySkip,StrategyReplaceBranch,37,37,(((1)0((0)0((2)+(9))))*((x)*((x)*(((2)+(8))-(4))))),(((((2)*(3))+((x)+(x)))0((0)*((3)*(2))))+((x)*(3))),10000*x*x*x,2
38,0.9998731550508073,0.00012684494919255258,0.9999999999163394,0.0021494159883981845,0.9999999999163394,0.0021494159883981845,StrategySkip,StrategyReplaceBranch,38,38,((((9)+(5))0((0)0((4)-(1))))*((x)*(((2)+(9))*(3)))),(((((x)+(x))*(3))+((3)-((7)0(0))))*((6)*((x)-(x)))),10000*x*x*x,2
39,0.9994446976001217,0.0005553023998779703,0.9999999999193141,0.010010488509973476,0.9999999999193141,0.010010488509973476,StrategySkip,StrategySkip,39,39,(((1)0((0)0(0)))*(((4)+(5))*((x)*((8)-((9)+(0)))))),(((((4)-(6))0(5))+((1)+(((x)-(0))0(0))))*((3)*(9))),10000*x*x*x,2
40,0.9986047891732336,0.0013952108267665068,0.9999999998930472,0.030213650051110937,0.9999999998930472,0.030213650051110937,StrategySkip,StrategyAddTreeWithMult,40,40,(((1)0((0)0((6)+(x))))*(((4)+(1))*(((4)-(2))*(x)))),((((1)0(9))+((3)-((5)*(0))))*((0)+(((x)-(6))*(((x)+(0))*(x))))),10000*x*x*x,2
41,0.9997467211070575,0.0002532788929423827,0.999999999950182,0.004906641620556532,0.999999999950182,0.004906641620556532,StrategySkip,StrategyReplaceBranch,41,41,(((1)0((6)0((4)+(0))))*(((8)-(7))*(((5)+(x))*(x)))),((((1)0(3))+((2)*(8)))*(((2)*(4))*(((x)-(3))*((5)-(8))))),10000*x*x*x,2
42,0.9999256084294106,0.00007439157058935536,0.9999999999562784,0.0010800103178716083,0.9999999999562784,0.0010800103178716083,StrategySkip,StrategyAddTreeWithMult,42,42,(((1)0((0)0((8)+(1))))*(((5)-((5)+(5)))*((7)*(x)))),((((1)0((x)-(6)))0((0)*((9)+(5))))*((((x)+(2))*(0))+((8)*(((8)*((7)*(7)))-(4))))),10000*x*x*x,2
43,0.9997195753716621,0.0002804246283378091,0.9999999999394579,0.0033534203037444105,0.9999999999394579,0.0033534203037444105,StrategySkip,StrategyReplaceBranch,43,43,(((1)0((0)0(x)))*(((0)-(((9)+(6))+(x)))*((x)*(x)))),((((x)+(0))-(1))*((x)-(6))),10000*x*x*x,2
44,0.9992020894080526,0.0007979105919473717,0.9999999998594896,0.019533233026849322,0.9999999998594896,0.019533233026849322,StrategySkip,StrategySkip,44,44,((((3)+(9))0((0)0((5)+(8))))*((x)*((x)*((5)-(4))))),((((1)0(0))0(((0)*(0))+((6)-((x)+(5)))))+(((x)-(5))*((x)*((x)*(x))))),10000*x*x*x,2
45,0.9990602854669564,0.0009397145330436249,0.9999999999325834,0.026983144920966463,0.9999999999325834,0.026983144920966463,StrategySkip,StrategyAddRandomSubTreeX,45,45,(((1)0(((2)+(6))0((2)+(8))))*((x)*(((0)-(0))*(x)))),((((1)0(0))-((2)0((0)*((7)*(4)))))+((3)+((((x)*(5))+(8))*((x)*((x)-(8)))))),10000*x*x*x,2
46,0.9986312402403961,0.0013687597596040138,0.999999999943056,0.029700189769889633,0.999999999943056,0.029700189769889633,StrategyAddTreeWithAdd,StrategyReplaceBranch,46,46,(((1)0(((5)+(x))0(0)))*((x)*(((9)-(4))*((5)+(x))))),((((1)-(9))0(((x)-(0))0(((9)+((4)*(9)))+(8))))*((3)-((x)+(x)))),10000*x*x*x,2
47,0.9993906149601155,0.0006093850398845472,0.9999999999463759,0.006636225465711735,0.9999999999463759,0.006636225465711735,StrategyAddTreeWithAdd,StrategyAddRandomSubTree,47,47,((((3)+(7))0(((0)-((5)+(8)))0(0)))*((x)*((x)*(0)))),(((x)-(x))+((0)*((x)*((x)*((8)*(8)))))),10000*x*x*x,2
48,0.9987111330318889,0.0012888669681113826,0.9999999999631061,0.023340290643594417,0.9999999999631061,0.023340290643594417,StrategySkip,StrategyReplaceBranch,48,48,(((1)0((0)0(0)))*((x)*((x)*(((6)+(5))-((3)+(0)))))),(((x)*(6))0((0)*((x)*((8)+(9))))),10000*x*x*x,2
49,0.9983023796288676,0.0016976203711322124,0.9999999999330059,0.02996999418522356,0.9999999999330059,0.02996999418522356,StrategySkip,StrategyAddRandomSubTreeX,49,49,(((1)0(((1)-((8)+(3)))0(0)))*(((3)+(7))*((x)*(5)))),((((3)*(2))-(x))*((4)*((x)+(x)))),10000*x*x*x,2
50,0.9999975929254448,0.005714540316181166,0.9999999999330059,0.02996999418522356,0.9999999999330059,0.02996999418522356,StrategySkip,StrategyAddRandomSubTreeX,49,49,((((1)0(1))-((8)+((3)0(0))))*((3)+((7)*((x)*(5))))),(((3)*((2)-(x)))*((4)*((x)+(x)))),10000*x*x*x,2
