generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
11,0.6277956647942351,0.14461647078789344,0.8086745470358007,0.17284857173978557,0.8086745470358007,0.17284857173978557,StrategyAddMultX,StrategyReplaceBranch,11,11,((((x)+((x)+(6)))*((x)*((x)*(x))))*((x)*((x)*(8)))),((1)+(9)),5*x*x*x,1
12,0.6482641028121742,0.1483019367374588,0.808693938661752,0.17594226473940316,0.808693938661752,0.17594226473940316,StrategyAddAddX,StrategyReplaceBranch,12,12,((((x)*(9))*(((x)+(6))+(x)))*((x)*((x)*((x)*(x))))),((6)-(1)),5*x*x*x,1
13,0.6434503009357393,0.14804403700468546,0.8521381971939783,0.173550947748752,0.8521381971939783,0.173550947748752,StrategyAddAddX,StrategyReplaceBranch,13,13,((((x)*((x)*(x)))*((x)*((x)+((x)+(5)))))*((x)*(x))),((2)*(4)),5*x*x*x,1
14,0.6619981998289214,0.1494337646472329,0.809256524705599,0.17326653416383242,0.809256524705599,0.17326653416383242,StrategyAddAddX,StrategyReplaceBranch,14,14,((((x)+((x)+(1)))*((x)*((x)*((x)*(9)))))*((x)*(x))),((((5)+(x))*((9)+((9)+(7))))+((9)-(0))),5*x*x*x,1
15,0.6308352217765556,0.15240924103679013,0.7793426434940436,0.1850493532404045,0.7793426434940436,0.1850493532404045,StrategyAddAddX,StrategyReplaceBranch,15,15,((((x)*((x)*((x)*(x))))*(((x)+(1))+(8)))*((x)*(x))),((((5)-(7))*((6)-(x)))+((x)-(7))),5*x*x*x,1
16,0.6583607662449866,0.15248869603069506,0.8265160213834006,0.17496888324580204,0.8265160213834006,0.17496888324580204,StrategyAddAddX,StrategyAddSubX,16,16,((((x)+(x))*(x))*((((x)+(x))*((x)*(6)))*((x)*(x)))),((((x)+(0))*((6)+(x)))-((9)+(8))),5*x*x*x,1
17,0.6486554889508954,0.1518148721381283,0.7995358595457874,0.18921911382313147,0.7995358595457874,0.18921911382313147,StrategyAddAddX,StrategyMutateNonTerminal,17,17,(((((x)*(9))*((x)+(x)))*(x))*((x)*((x)+((x)*(x))))),(((9)+(8))*((x)*((6)-(5)))),5*x*x*x,1
18,0.6402009123533561,0.15266557910758408,0.8088775869476863,0.17800379986419698,0.8088775869476863,0.17800379986419698,StrategyAddAddX,StrategyReplaceBranch,18,18,((((x)*((x)*((x)*(x))))*((x)+((x)+(2))))*((x)*(x))),((5)+(7)),5*x*x*x,1
19,0.6667020519722129,0.1502489460395853,0.8106049587515066,0.17928669426415542,0.8106049587515066,0.17928669426415542,StrategyAddAddX,StrategyReplaceBranch,19,19,(((5)*(((x)+(8))*((x)+(3))))*(((x)*((x)*(x)))*(x))),((1)*(8)),5*x*x*x,1
20,0.6284387777044251,0.14981760841711933,0.845032725282356,0.17998799254449438,0.845032725282356,0.17998799254449438,StrategyAddAddX,StrategyReplaceBranch,20,20,((((x)*((x)+((x)+(5))))*(x))*((x)*((x)*((x)*(x))))),((2)-(7)),5*x*x*x,1
21,0.6633754307474014,0.15169178078621215,0.7950056939202719,0.17603875866027505,0.7950056939202719,0.17603875866027505,StrategyAddMultX,StrategyReplaceBranch,21,21,(((((x)*(x))*((x)+(9)))*(x))*(((x)+(5))*((x)*(x)))),((((1)+(7))*((7)+(5)))*((3)*((0)-(4)))),5*x*x*x,1
22,0.6684579104895165,0.15469609260773065,0.8212513415647703,0.18103554930666352,0.8212513415647703,0.18103554930666352,StrategyAddAddX,StrategyReplaceBranch,22,22,(((((x)*((x)*(9)))*((x)+(5)))*((x)+(x)))*((x)*(x))),(((3)*(7))+((9)*((2)-(6)))),5*x*x*x,1
23,0.6477512880758058,0.15344276431134363,0.7970234352979308,0.17849167476326733,0.7970234352979308,0.17849167476326733,StrategyAddAddX,StrategyReplaceBranchX,23,23,((((x)+(((x)*(8))+(7)))*(x))*(((x)*((x)*(x)))*(x))),(((5)*(3))*((x)*((7)*(2)))),5*x*x*x,1
24,0.6552746903548777,0.15448393494717025,0.800871253387065,0.18394609900986564,0.800871253387065,0.18394609900986564,StrategyAddAddX,StrategyReplaceBranch,24,24,((((x)+((x)*(x)))*((x)*(x)))*(((x)+((x)*(8)))*(x))),((6)*(9)),5*x*x*x,1
25,0.6517800383574374,0.1525511835936615,0.7937850301061831,0.1795916917837509,0.7937850301061831,0.1795916917837509,StrategyAddMultX,StrategyReplaceBranch,25,25,((((x)+((x)+(5)))*(x))*((x)*(((x)*(x))*((x)*(x))))),((((9)*(3))*((8)+(0)))*((4)+(1))),5*x*x*x,1
26,0.652879736012907,0.15304165967851444,0.8248536068723924,0.1698649711422917,0.8248536068723924,0.1698649711422917,StrategyAddAddX,StrategyReplaceBranchX,26,26,((((x)*((x)+(5)))*((x)*(x)))*(((x)+((x)*(8)))*(x))),((((x)*(2))*((4)-(5)))*((x)+((3)-(8)))),5*x*x*x,1
27,0.6456360300489069,0.15503749341535347,0.8174457725972917,0.1757452243880491,0.8174457725972917,0.1757452243880491,StrategyAddAddX,StrategyReplaceBranch,27,27,((((x)+(3))*(x))*((((x)*((x)*(x)))*((x)+(5)))*(x))),((1)-(0)),5*x*x*x,1
28,0.6540402922661399,0.15135038618921615,0.8444301699930605,0.1749853536623682,0.8444301699930605,0.1749853536623682,StrategyAddAddX,StrategyReplaceBranchX,28,28,(((((x)+(1))*(x))*((x)+((x)*((x)*(x)))))*((x)*(x))),(((2)*(6))*((9)+(9))),5*x*x*x,1
29,0.6634586608947273,0.1546331478432688,0.8225276123767616,0.18316588760295868,0.8225276123767616,0.18316588760295868,StrategyAddAddX,StrategyReplaceBranch,29,29,(((((x)*(x))+(7))*(((x)*(x))*((x)+(1))))*((x)*(x))),((8)-(5)),5*x*x*x,1
30,0.6662390176349178,0.15477351018538407,0.8320635897737997,0.17834266181482955,0.8320635897737997,0.17834266181482955,StrategyAddAddX,StrategyReplaceBranch,30,30,((((x)*((x)*(x)))*((x)+(0)))*((x)*((x)*((x)+(8))))),((((8)+(8))*((5)-(4)))+((x)*((3)+(4)))),5*x*x*x,1
31,0.6531073583190132,0.15574422906875435,0.8311675091339389,0.18205893722868086,0.8311675091339389,0.18205893722868086,StrategyAddAddX,StrategyReplaceBranch,31,31,(((((x)+((x)*(x)))*((x)+((x)*(8))))*(x))*((x)*(x))),(((5)-(4))*((7)-(2))),5*x*x*x,1
32,0.6563120673950127,0.15530114588958976,0.8202304706288279,0.17966801025235646,0.8202304706288279,0.17966801025235646,StrategyAddAddX,StrategyReplaceBranch,32,32,((((x)+(5))*((x)*((x)+((x)*((x)*(x))))))*((x)*(x))),((6)+(4)),5*x*x*x,1
33,0.6610833189303237,0.15600210760398509,0.791113425309614,0.1820501315495988,0.791113425309614,0.1820501315495988,StrategyAddMultX,StrategyReplaceBranch,33,33,((((x)*(x))*(x))*((((x)*(6))*((x)+(x)))*((x)+(0)))),((((9)-(0))*((x)-(2)))*((x)+(7))),5*x*x*x,1
34,0.6567022404845173,0.1547572887924395,0.852025420278689,0.17487641574987736,0.852025420278689,0.17487641574987736,StrategyAddAddX,StrategyReplaceBranch,34,34,((((x)*((x)*(x)))*(x))*(((x)*((x)+(1)))*((x)+(x)))),(((7)-(0))*((x)+(5))),5*x*x*x,1
35,0.6494805947360437,0.1552266384459805,0.8026947658836028,0.18277409538406936,0.8026947658836028,0.18277409538406936,StrategyAddAddX,StrategyReplaceBranch,35,35,((((x)+(4))*(x))*(((x)*((x)*((x)*(x))))*((x)+(x)))),((x)+(8)),5*x*x*x,1
36,0.6540228708642867,0.15683430367843418,0.8370138399047083,0.17825420435532688,0.8370138399047083,0.17825420435532688,StrategyAddAddX,StrategyReplaceBranch,36,36,((((x)*(((x)*(x))+(2)))*(x))*((((x)*(9))+(1))*(x))),((8)-(3)),5*x*x*x,1
37,0.6469767209682739,0.15571895914575062,0.782881953319737,0.18474391079424937,0.782881953319737,0.18474391079424937,StrategyAddAddX,StrategyReplaceBranch,37,37,((((((x)*(x))+(6))*((x)*(x)))*(x))*((x)*((x)+(9)))),((2)-(1)),5*x*x*x,1
38,0.6568889208877945,0.15455154942098245,0.8141320464678619,0.17516227739160212,0.8141320464678619,0.17516227739160212,StrategyAddAddX,StrategyReplaceBranch,38,38,(((((x)*(8))*((x)+((x)+((x)*(x)))))*(x))*((x)*(x))),((6)+(5)),5*x*x*x,1
39,0.6525251945253834,0.15428983630321919,0.8180185622860995,0.1801231445481499,0.8180185622860995,0.1801231445481499,StrategyAddAddX,StrategyReplaceBranchX,39,39,((((x)*(x))*(((x)*(x))*((x)+(0))))*((x)*((x)+(5)))),((x)+(0)),5*x*x*x,1
40,0.6453003366372232,0.15479659019280287,0.7902464487759795,0.1765453242790772,0.7902464487759795,0.1765453242790772,StrategyAddAddX,StrategyReplaceBranch,40,40,((((x)+(3))*((x)+((x)*(x))))*((x)*((x)*((x)*(x))))),((5)-(5)),5*x*x*x,1
41,0.6635125991514,0.1554620851578462,0.8279174105506907,0.18228407814763464,0.8279174105506907,0.18228407814763464,StrategyAddAddX,StrategyReplaceBranch,41,41,((((((x)*(x))+(0))*((x)*(x)))*(x))*(((x)+(2))*(x))),((8)*(9)),5*x*x*x,1
42,0.6551423600971531,0.15378224096789345,0.8000187413040325,0.1781360383977494,0.8000187413040325,0.1781360383977494,StrategyAddMultX,StrategyReplaceBranchX,42,42,((((x)*(((x)*(x))+(4)))*((x)+(1)))*((x)*((x)*(x)))),((((5)+(4))+((0)*(6)))*((x)*((6)*((6)*(8))))),5*x*x*x,1
43,0.6406831129625382,0.15473715726921491,0.804571401087166,0.174947236878284,0.804571401087166,0.174947236878284,StrategyAddAddX,StrategyReplaceBranch,43,43,(((((x)*((x)*(x)))+(7))*((x)*((x)+(1))))*((x)*(x))),((8)*(0)),5*x*x*x,1
44,0.6600217061266036,0.15277675165486346,0.8084023209766555,0.17986983559391959,0.8084023209766555,0.17986983559391959,StrategyAddAddX,StrategyReplaceBranch,44,44,((((x)+(x))*(x))*(((x)*((x)+((x)*((x)*(6)))))*(x))),((7)+(8)),5*x*x*x,1
45,0.6650463274308608,0.15457165016522306,0.8155104459056287,0.18117527065590233,0.8155104459056287,0.18117527065590233,StrategyAddAddX,StrategyReplaceBranch,45,45,((((x)+(6))*(x))*((((x)+(x))*((x)*((x)*(x))))*(x))),((((x)+(7))+((8)+(4)))*((x)*(4))),5*x*x*x,1
46,0.66976047780794,0.15222098510608015,0.8165171443772227,0.18624399389972127,0.8165171443772227,0.18624399389972127,StrategyAddAddX,StrategyReplaceBranch,46,46,(((((x)*(x))*(x))*(((x)+((x)*(9)))+(1)))*((x)*(x))),((x)*(3)),5*x*x*x,1
47,0.6478327148024983,0.15407385298676557,0.8219341580406042,0.18207299967887233,0.8219341580406042,0.18207299967887233,StrategyAddAddX,StrategyReplaceBranch,47,47,((((x)+(7))*(x))*(((x)*(x))*((x)*(((x)*(x))+(3))))),((((5)-(2))*((x)+((6)*(x))))*((x)*((1)+(7)))),5*x*x*x,1
48,0.6511158882780742,0.1537523599806618,0.8312006534733603,0.17626297472338812,0.8312006534733603,0.17626297472338812,StrategyAddAddX,StrategyReplaceBranch,48,48,((((x)+(8))*(x))*(((x)*(((x)*((x)*(x)))+(2)))*(x))),(((8)*(4))*((6)-(7))),5*x*x*x,1
49,0.6333997719220953,0.15346056675911116,0.8434153068910197,0.17836031655919674,0.8434153068910197,0.17836031655919674,StrategyAddAddX,StrategyReplaceBranchX,49,49,(((((x)*(x))*(9))*(x))*((((x)+(1))*((x)+(0)))*(x))),((((4)-(5))*((x)*((7)-(8))))*((x)*((6)*(4)))),5*x*x*x,1
50,0.7192643122520807,0.16153319956433773,0.8434153068910197,0.17836031655919674,0.8434153068910197,0.17836031655919674,StrategyAddAddX,StrategyReplaceBranch,49,49,((((x)*(x))*((9)*((x)*(x))))+((1)*((x)+((0)*(x))))),((((4)-(5))*((x)*(7)))-((8)*((x)*((6)*(4))))),5*x*x*x,1
1,-0.776937668628765,0.03683439184589964,0.07106122485299274,0.18639412282064455,0.07106122485299274,0.18639412282064455,StrategyMutateTerminal,StrategyReplaceBranchX,1,1,((((x)*(((x)*((x)-(9)))-(5)))*(x))*((x)*(x))),((((x)+(1))+((x)-(6)))*((x)+((2)+((x)*(8))))),5*x*x*x,2
2,-0.6032214151750445,0.05358219123367556,0.3692844928422288,0.17269037839421206,0.3692844928422288,0.17269037839421206,StrategyAddAddX,StrategyReplaceBranch,2,2,((((x)-(9))*(x))*((x)*((x)*((x)*((x)*((x)+(9))))))),((6)+(5)),5*x*x*x,2
3,-0.3758225364001809,0.07708483727366197,0.5065659167143532,0.1944212582301579,0.5065659167143532,0.1944212582301579,StrategyMutateTerminal,StrategyReplaceBranchX,3,3,(((((x)*((x)*(4)))*(6))*(x))*(((x)*((x)*(x)))*(x))),((((1)*((x)+(1)))*((1)*(x)))-((5)*(((4)+(9))*(x)))),5*x*x*x,2
4,-0.1247802184129235,0.07782237022494146,0.49719254306514055,0.1731276727392129,0.49719254306514055,0.1731276727392129,StrategyAddToLeaf,StrategyAddTreeWithAdd,4,4,(((((x)*(x))+(3))*(((x)*((x)*(9)))*(x)))*((x)*(x))),(((((4)*(9))-(5))+((7)-(0)))*((x)*((4)+((9)*(x))))),5*x*x*x,2
5,0.0691561699190531,0.09336903449435624,0.6115355483473475,0.17618095033539283,0.6115355483473475,0.17618095033539283,StrategyAddSubX,StrategyMutateNonTerminal,5,5,((((x)-(3))*((x)*(x)))*((x)*(((x)*((x)*(x)))+(0)))),((((x)-(3))*((x)*(8)))*(((2)*(2))+((3)-(2)))),5*x*x*x,2
6,0.24471994876061587,0.12060036051526034,0.5931747290415725,0.18819012686604863,0.5931747290415725,0.18819012686604863,StrategyAddMultX,StrategyMutateNonTerminal,6,6,(((((x)*(3))*(x))*(x))*(((x)*((x)*((x)*(6))))*(x))),(((x)-(3))+((1)*(4))),5*x*x*x,2
7,0.36612678917027514,0.13065132627406753,0.684279070785104,0.17265080093085114,0.684279070785104,0.17265080093085114,StrategyAddAddX,StrategyMutateTerminal,7,7,((((x)+(x))*((x)*(x)))*((x)*((x)*((x)*((x)*(x)))))),((8)-(8)),5*x*x*x,2
8,0.48134001407612365,0.14182282689169798,0.7382220807610202,0.18020441987041985,0.7382220807610202,0.18020441987041985,StrategyAddAddX,StrategyMutateNonTerminal,8,8,((((x)*((x)+(2)))*((x)*(8)))*((x)*((x)*((x)+(7))))),((((6)-(3))*((5)*(9)))-((4)-((9)*(x)))),5*x*x*x,2
9,0.5011257568564976,0.14463686538308643,0.7228204298556357,0.17525977684863744,0.7228204298556357,0.17525977684863744,StrategyAddAddX,StrategyMutateNonTerminal,9,9,(((((x)*(x))*(3))*((x)*(x)))*(((x)*((x)+(8)))*(x))),((5)*(1)),5*x*x*x,2
10,0.5111330779199149,0.14926510462946518,0.7776674452656595,0.1748044908738304,0.7776674452656595,0.1748044908738304,StrategyAddAddX,StrategyReplaceBranch,10,10,((((((x)+(x))*((x)+(7)))*((x)*(8)))*(x))*((x)*(x))),((2)+(3)),5*x*x*x,2
11,0.5436040838193184,0.15051765932810887,0.7576303746699932,0.1814889934569729,0.7576303746699932,0.1814889934569729,StrategyAddMultX,StrategyReplaceBranch,11,11,((((x)*((x)*(9)))*((x)*((x)*((x)+(2)))))*((x)*(x))),((9)*(9)),5*x*x*x,2
12,0.5557479918497991,0.1529532629529642,0.7820929282848644,0.17468856072066896,0.7820929282848644,0.17468856072066896,StrategyAddMultX,StrategyReplaceBranch,12,12,((((x)*((x)+(5)))*((x)*((x)*(x))))*(((x)+(0))*(x))),(((8)-(2))*((3)+(7))),5*x*x*x,2
13,0.5800550985479126,0.1545048377921162,0.797226931832766,0.17526819673657543,0.797226931832766,0.17526819673657543,StrategyAddAddX,StrategyReplaceBranch,13,13,((((x)*((x)+(9)))*(x))*(((x)*((x)*((x)+(3))))*(x))),((6)-(3)),5*x*x*x,2
14,0.6136469826141489,0.15799195373606556,0.8193613442047004,0.17445413759350037,0.8193613442047004,0.17445413759350037,StrategyAddAddX,StrategyReplaceBranch,14,14,(((((x)*((x)+(3)))*(x))*(x))*((x)*((x)*((x)+(2))))),((4)-(x)),5*x*x*x,2
15,0.6316260666815318,0.15765006779917168,0.8405795983406192,0.17620270281060038,0.8405795983406192,0.17620270281060038,StrategyAddAddX,StrategyReplaceBranchX,15,15,((((x)*((x)*(x)))*((x)*((x)+(2))))*(((x)+(x))*(x))),(((5)*(8))*((9)*(9))),5*x*x*x,2
16,0.6535429348568337,0.1580954126855187,0.8180553802779061,0.18456999071921543,0.8180553802779061,0.18456999071921543,StrategyAddMultX,StrategyReplaceBranch,16,16,((((x)*((x)+(6)))*(x))*(((x)*((x)*((x)+(x))))*(x))),((2)*(5)),5*x*x*x,2
17,0.6345290304969576,0.1569080577550149,0.7982114244763029,0.1800502780526498,0.7982114244763029,0.1800502780526498,StrategyAddAddX,StrategyReplaceBranch,17,17,((((x)*((x)*((x)*((x)+((x)+(0))))))*(x))*((x)*(x))),((9)+(4)),5*x*x*x,2
18,0.6550443225848899,0.1570155263361652,0.8564538312989778,0.18143670950331628,0.8564538312989778,0.18143670950331628,StrategyAddMultX,StrategyReplaceBranch,18,18,((((x)*((x)*(x)))*(x))*(((x)*((x)+((x)+(9))))*(x))),((5)-(7)),5*x*x*x,2
19,0.6699663852206702,0.1555393780838189,0.8112723269771113,0.1809982645686148,0.8112723269771113,0.1809982645686148,StrategyAddAddX,StrategyReplaceBranch,19,19,(((((x)*(x))*((((x)+(8))+(1))*(x)))*(x))*((x)*(x))),(((5)*(3))*((8)*((1)*((x)*(x))))),5*x*x*x,2
20,0.669203724417346,0.15632097734248865,0.8209425329008296,0.1815534444423899,0.8209425329008296,0.1815534444423899,StrategyAddAddX,StrategyReplaceBranch,20,20,(((((x)+(0))*((x)*((x)*((x)+(1)))))*(x))*((x)*(x))),(((x)-(3))*((5)+(x))),5*x*x*x,2
21,0.6625543008359409,0.1571635334643288,0.7937821476330698,0.1848911565647266,0.7937821476330698,0.1848911565647266,StrategyAddAddX,StrategyReplaceBranch,21,21,((((x)+(x))*(((x)*((x)*(x)))*((x)+(0))))*((x)*(x))),((6)-(2)),5*x*x*x,2
22,0.6684333119306709,0.15789756270960006,0.8417426175647471,0.18012140138886962,0.8417426175647471,0.18012140138886962,StrategyAddAddX,StrategyReplaceBranch,22,22,(((((x)*(x))*((x)*((x)+(x))))*(x))*((x)*((x)+(5)))),((2)-(9)),5*x*x*x,2
23,0.623964164173431,0.15704893044989265,0.8410491597256231,0.18022769636420455,0.8410491597256231,0.18022769636420455,StrategyAddAddX,StrategyReplaceBranch,23,23,((((x)*((x)*((x)+(x))))*(x))*((x)*((x)*((x)+(2))))),(((4)*(2))*((x)+((7)-(1)))),5*x*x*x,2
24,0.6737581352435298,0.15665348310942961,0.8301211105870787,0.17935945587898466,0.8301211105870787,0.17935945587898466,StrategyAddAddX,StrategyAddAddX,24,24,((((x)*(x))*((x)*(((x)+(x))*((x)+(1)))))*((x)*(x))),(((8)*((x)+(x)))+((6)+(1))),5*x*x*x,2
25,0.6520327085281132,0.1541311060075045,0.8202138072201949,0.17696450154419402,0.8202138072201949,0.17696450154419402,StrategyAddMultX,StrategyReplaceBranch,25,25,((((x)+(2))*(x))*(((x)*((x)*((x)*((x)+(1)))))*(x))),(((0)+(5))+((1)-(8))),5*x*x*x,2
26,0.6531955395718496,0.1539896828712542,0.8398085650401346,0.17982606821994643,0.8398085650401346,0.17982606821994643,StrategyAddAddX,StrategyReplaceBranch,26,26,((((x)+(6))*((x)*((x)*((x)+(x)))))*((x)*((x)*(x)))),((((8)-(4))*((5)+(4)))+((x)*((x)*((6)*(1))))),5*x*x*x,2
27,0.6595627907702023,0.15799815900067846,0.8369860790036745,0.17493570271233927,0.8369860790036745,0.17493570271233927,StrategyAddAddX,StrategyReplaceBranch,27,27,(((((x)+(0))*((x)*((x)*((x)+(x)))))*(x))*((x)*(x))),((((3)+(8))*((x)+((1)+(4))))*((5)+(6))),5*x*x*x,2
28,0.6588212026175171,0.15441551727868322,0.822291597189588,0.17657067866451803,0.822291597189588,0.17657067866451803,StrategyAddAddX,StrategyReplaceBranch,28,28,((((x)+(1))*(x))*(((x)*((x)*(((x)+(5))*(x))))*(x))),((4)-(7)),5*x*x*x,2
29,0.6733879130119489,0.15587090980887283,0.8724949615028673,0.17648185283663914,0.8724949615028673,0.17648185283663914,StrategyAddAddX,StrategyReplaceBranch,29,29,((((x)*((x)*((x)*((x)+(3)))))*((x)+(2)))*((x)*(x))),((8)*(9)),5*x*x*x,2
30,0.6551530697271885,0.1553744445312491,0.8740914105651334,0.1767708668140322,0.8740914105651334,0.1767708668140322,StrategyAddAddX,StrategyReplaceBranch,30,30,(((((x)*(x))*((x)*((x)+(9))))*(x))*(((x)+(x))*(x))),((3)-(x)),5*x*x*x,2
31,0.649965374969446,0.15491415292264882,0.8202367744036649,0.17806185511520295,0.8202367744036649,0.17806185511520295,StrategyAddMultX,StrategyReplaceBranch,31,31,((((x)*((x)+(5)))*((x)+(2)))*((x)*((x)*((x)*(x))))),((x)+(9)),5*x*x*x,2
32,0.6548681497151886,0.1580302960051846,0.8592416488935499,0.1749643817961925,0.8592416488935499,0.1749643817961925,StrategyAddAddX,StrategyReplaceBranch,32,32,((((x)*(x))*(x))*((x)*(((x)*((x)+(5)))*((x)+(3))))),(((1)+(1))+((1)-(7))),5*x*x*x,2
33,0.66490588483468,0.15500599537516468,0.8174198688624513,0.1851302430532159,0.8174198688624513,0.1851302430532159,StrategyAddAddX,StrategyReplaceBranch,33,33,((((x)+(6))*((x)*((x)*((x)*((x)+(4))))))*((x)*(x))),((9)+(4)),5*x*x*x,2
34,0.6636965618114461,0.1581639712059143,0.8627604372942774,0.18488190147727504,0.8627604372942774,0.18488190147727504,StrategyAddAddX,StrategyReplaceBranch,34,34,((((x)*(x))*(((x)+(x))*((x)*((x)+(2)))))*((x)*(x))),((5)+(9)),5*x*x*x,2
35,0.6624580079601543,0.15741168957087795,0.8189452207953485,0.18161260759253733,0.8189452207953485,0.18161260759253733,StrategyAddAddX,StrategyReplaceBranch,35,35,((((x)*((x)*((x)+(3))))*((x)*((x)+(0))))*((x)*(x))),((6)-(0)),5*x*x*x,2
36,0.6657437119797551,0.156041569703452,0.810189712067829,0.1845315064186934,0.810189712067829,0.1845315064186934,StrategyAddAddX,StrategyReplaceBranch,36,36,((((x)*((x)+(4)))*((x)+(5)))*((x)*((x)*((x)*(x))))),((6)+(8)),5*x*x*x,2
37,0.6662170070616514,0.15622547957454105,0.8538235041395182,0.18005902082374817,0.8538235041395182,0.18005902082374817,StrategyAddAddX,StrategyReplaceBranch,37,37,((((x)+(x))*((x)*(x)))*((((x)*(x))*((x)+(0)))*(x))),(((9)-(x))*((0)+(x))),5*x*x*x,2
38,0.647706827690782,0.154676313517616,0.7815909744206456,0.17819518866080608,0.7815909744206456,0.17819518866080608,StrategyAddAddX,StrategyReplaceBranch,38,38,((((x)+(4))*((x)*((x)*((x)+(5)))))*((x)*((x)*(x)))),((5)+(7)),5*x*x*x,2
39,0.6635169950642554,0.15728306750652013,0.7977378766836399,0.18313709189311303,0.7977378766836399,0.18313709189311303,StrategyAddAddX,StrategyReplaceBranch,39,39,((((x)*((x)*((x)*(x))))*(x))*(((x)+(6))*((x)+(3)))),((x)+(4)),5*x*x*x,2
40,0.6615319568482262,0.15635927995398624,0.8535433997757128,0.1772310177216312,0.8535433997757128,0.1772310177216312,StrategyAddAddX,StrategyReplaceBranch,40,40,((((x)*((x)*(x)))*(x))*((x)*((x)*((x)+((x)+(5)))))),((5)*(5)),5*x*x*x,2
41,0.6575686192988521,0.15756458487774325,0.8370549988532026,0.17854213048875966,0.8370549988532026,0.17854213048875966,StrategyAddAddX,StrategyReplaceBranch,41,41,((((x)*((x)*(x)))*((x)+(0)))*(((x)*((x)+(4)))*(x))),((6)+(9)),5*x*x*x,2
42,0.670080489691524,0.15369131771510255,0.8487889109968407,0.19149918097884724,0.8487889109968407,0.19149918097884724,StrategyReplaceBranchX,StrategyReplaceBranch,42,42,((((x)*(x))*(((x)*((x)+(2)))*((x)+(8))))*((x)*(x))),((6)+(x)),5*x*x*x,2
